,level_0,index,Rooms,Date,Distance,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Lattitude,Longtitude,Price,Type(h),Type(t),Type(u),Method(S),Method(SP),Method(PI),Method(VB),Method(SA),big,medium,small
25351,25373,25426,3,2017,7.0,3.0,1.0,2.0,1956.3211678832117,,1956.3211678832117,-37.75696,145.01253,1215000.0,1,0,0,0,1,0,0,0,0,1,0
25352,25374,25427,4,2017,7.0,4.0,2.0,2.0,523.0,145.0,1956.3211678832117,-37.75714,145.01981,1516000.0,1,0,0,0,1,0,0,0,0,1,0
25354,25376,25429,3,2017,4.1,3.0,3.0,2.0,1962.0380952380951,244.0,1990.0,-37.8365,145.00654,3550000.0,1,0,0,0,1,0,0,0,0,1,0
25357,25379,25432,3,2017,12.9,3.0,1.0,1.0,534.0,150.0,1980.0,-37.69211,144.87562,610000.0,1,0,0,0,0,0,1,0,0,0,1
25358,25380,25433,3,2017,12.9,3.0,1.0,4.0,802.0,108.0,1960.0,-37.6899,144.87418,805000.0,1,0,0,0,0,0,1,0,0,0,1
25363,25385,25438,4,2017,8.9,4.0,1.0,2.0,1975.5,158.0,1970.0,-37.73144,145.09387,1011000.0,1,0,0,0,1,0,0,0,0,1,0
25365,25387,25440,4,2017,44.2,4.0,2.0,2.0,1020.0,,1993.3333333333333,-37.41802,144.97447,441000.0,1,0,0,0,1,0,0,0,1,0,0
25367,25389,25442,4,2017,14.7,4.0,2.0,2.0,1983.2,292.0,2002.0,-37.85854,145.22399,1240000.0,1,0,0,0,1,0,0,0,0,1,0
25368,25390,25443,4,2017,14.7,4.0,2.0,2.0,752.0,187.0,1980.0,-37.85466,145.22367,950000.0,1,0,0,0,1,0,0,0,0,1,0
25369,25391,25444,4,2017,14.7,4.0,2.0,2.0,772.0,163.0,1980.0,-37.88366,145.22212,1036000.0,1,0,0,0,1,0,0,0,0,1,0
25370,25392,25445,4,2017,14.5,4.0,2.0,2.0,577.0,119.0,1960.0,-37.70864,145.08328,1000000.0,1,0,0,0,1,0,0,0,1,0,0
25371,25393,25446,3,2017,14.5,3.0,1.0,2.0,560.0,,1973.5454545454545,-37.69741,145.08417,840000.0,1,0,0,0,1,0,0,0,1,0,0
25372,25394,25447,4,2017,14.5,4.0,2.0,5.0,975.0,231.0,1980.0,-37.70214,145.08703,1405000.0,1,0,0,0,1,0,0,0,1,0,0
25373,25395,25448,3,2017,14.7,3.0,2.0,0.0,530.0,144.0,1992.0,-37.8917,144.63972,490000.0,1,0,0,0,0,0,1,0,0,1,0
25374,25396,25449,3,2017,14.7,3.0,2.0,2.0,568.0,146.0,1987.0,-37.88173,144.66524,470000.0,1,0,0,0,0,0,1,0,0,1,0
25375,25397,25450,3,2017,14.7,3.0,1.0,2.0,693.0,114.0,1988.0,-37.8833,144.66801,558000.0,1,0,0,0,1,0,0,0,1,0,0
25376,25398,25451,4,2017,14.7,4.0,2.0,3.0,720.0,,1985.0,-37.88823,144.64691,568750.0,1,0,0,0,1,0,0,0,0,1,0
25379,25401,25454,3,2017,6.4,3.0,1.0,2.0,390.0,96.0,1940.0,-37.79256,144.86715,870000.0,1,0,0,0,0,0,1,0,0,1,0
25380,25402,25455,3,2017,6.4,3.0,2.0,2.0,134.0,,2010.0,-37.80782,144.86586,675000.0,1,0,0,0,0,0,1,0,0,1,0
25382,25404,25457,3,2017,16.5,3.0,1.0,2.0,468.0,104.0,1980.0,-37.68047,144.88503,570000.0,1,0,0,0,0,0,1,0,1,0,0
25383,25405,25458,3,2017,16.5,3.0,1.0,1.0,829.0,,1981.842105263158,-37.6768,144.8726,616000.0,1,0,0,0,0,0,1,0,1,0,0
25385,25407,25460,5,2017,16.7,5.0,2.0,3.0,708.0,152.0,1973.0,-37.9158,145.1811,1050000.0,1,0,0,0,0,0,1,0,0,0,1
25386,25408,25461,3,2017,16.7,3.0,2.0,2.0,658.0,,1980.764705882353,-37.91024,145.17601,935383.0,1,0,0,0,1,0,0,0,1,0,0
25389,25411,25464,3,2017,6.8,3.0,2.0,1.0,1955.7545454545455,116.0,1900.0,-37.85749,144.89151,1173000.0,1,0,0,0,1,0,0,0,0,1,0
25391,25413,25466,4,2017,25.5,4.0,2.0,2.0,547.0,228.0,2012.0,-37.61851,145.02045,730000.0,1,0,0,0,0,0,1,0,0,0,1
25392,25414,25467,4,2017,25.5,4.0,2.0,2.0,421.0,173.0,2013.0,-37.61938,145.0004,643000.0,1,0,0,0,1,0,0,0,1,0,0
25393,25415,25468,5,2017,25.2,5.0,3.0,2.0,1910.0,306.0,1910.0,-37.73287,145.2757,1815000.0,1,0,0,0,1,0,0,0,0,0,1
25397,25419,25472,4,2017,27.2,4.0,2.0,2.0,1996.304347826087,,1996.304347826087,-37.89862,144.61271,599000.0,1,0,0,0,1,0,0,0,1,0,0
25398,25420,25473,3,2017,6.3,3.0,1.0,0.0,207.0,99.0,1920.0,-37.81306,144.88085,920000.0,1,0,0,0,1,0,0,0,0,1,0
25399,25421,25474,2,2017,6.3,2.0,1.0,4.0,865.0,,1949.5688622754492,-37.82055,144.88617,1700000.0,1,0,0,0,0,0,1,0,0,1,0
25400,25422,25475,4,2017,6.3,4.0,1.0,2.0,482.0,,1949.5688622754492,-37.82001,144.87849,850000.0,1,0,0,0,1,0,0,0,0,1,0
25404,25426,25479,4,2017,10.4,4.0,2.0,1.0,730.0,125.0,1950.0,-37.7204,144.87419,965000.0,1,0,0,1,0,0,0,0,1,0,0
25406,25428,25481,6,2017,10.4,6.0,3.0,2.0,976.0,186.0,1980.0,-37.72394,144.87348,870000.0,1,0,0,0,0,0,0,1,1,0,0
25407,25429,25482,3,2017,10.4,3.0,3.0,3.0,612.0,30.0,1970.0,-37.72483,144.87087,845000.0,1,0,0,0,1,0,0,0,1,0,0
25408,25430,25483,4,2017,10.4,4.0,2.0,1.0,276.0,,1983.15625,-37.72564,144.86843,931000.0,1,0,0,0,0,0,1,0,1,0,0
25409,25431,25484,3,2017,10.4,3.0,1.0,3.0,611.0,,1983.15625,-37.71734,144.88022,912000.0,1,0,0,0,1,0,0,0,1,0,0
25410,25432,25485,3,2017,3.0,3.0,1.0,1.0,259.0,,1910.3709677419354,-37.84476,144.95164,2720000.0,1,0,0,0,1,0,0,0,1,0,0
25416,25438,25491,2,2017,10.5,2.0,1.0,3.0,1964.5882352941176,,1964.5882352941176,-37.7796,144.81718,740000.0,1,0,0,1,0,0,0,0,1,0,0
25421,25443,25496,4,2017,11.0,4.0,1.0,3.0,551.0,,1981.6530612244899,-37.86284,144.83638,1165000.0,1,0,0,0,1,0,0,0,0,1,0
25422,25444,25497,3,2017,15.5,3.0,1.0,2.0,482.0,131.0,1992.0,-37.87631,144.7709,600000.0,1,0,0,0,0,0,1,0,0,0,1
25423,25445,25498,4,2017,9.4,4.0,2.0,2.0,1977.195652173913,213.0,1960.0,-37.8441,144.85163,920000.0,1,0,0,0,1,0,0,0,0,1,0
25424,25446,25499,3,2017,9.4,3.0,1.0,2.0,583.0,,1977.195652173913,-37.83856,144.8601,950000.0,1,0,0,0,0,0,1,0,0,1,0
25426,25448,25501,3,2017,12.8,3.0,1.0,2.0,400.0,100.0,1966.0,-37.78281,144.80403,480000.0,1,0,0,0,0,0,0,1,0,1,0
25427,25449,25502,3,2017,12.8,3.0,1.0,3.0,604.0,108.0,1946.0,-37.78127,144.79761,650000.0,1,0,0,1,0,0,0,0,1,0,0
25429,25451,25504,4,2017,6.3,4.0,2.0,2.0,1942.4653465346535,,1942.4653465346535,-37.85334,145.02048,6050000.0,1,0,0,0,0,0,1,0,0,1,0
25430,25452,25505,3,2017,6.3,3.0,2.0,1.0,167.0,117.0,1910.0,-37.85469,145.01826,1800000.0,1,0,0,0,0,0,0,1,1,0,0
25435,25457,25510,4,2017,4.3,4.0,2.0,2.0,1938.232,,1938.232,-37.78138,144.90885,1600000.0,1,0,0,0,1,0,0,0,1,0,0
25436,25458,25511,5,2017,4.3,5.0,2.0,2.0,603.0,,1938.232,-37.77609,144.92733,1788000.0,1,0,0,0,0,0,1,0,1,0,0
25439,25461,25514,3,2017,10.2,3.0,1.0,2.0,689.0,159.0,1940.0,-37.87286,145.07412,1870000.0,1,0,0,0,0,0,1,0,0,1,0
25441,25463,25516,3,2017,10.2,3.0,2.0,1.0,416.0,,2000.0,-37.86783,145.08307,1595000.0,1,0,0,0,1,0,0,0,1,0,0
25442,25464,25517,3,2017,10.2,3.0,1.0,3.0,637.0,129.0,1947.0,-37.87044,145.08609,1620000.0,1,0,0,0,1,0,0,0,0,1,0
25444,25466,25519,5,2017,10.2,5.0,5.0,2.0,725.0,,1970.125,-37.86486,145.1113,2100000.0,1,0,0,0,0,0,0,1,0,1,0
25446,25468,25521,2,2017,10.2,2.0,1.0,2.0,783.0,,1970.125,-37.86824,145.10136,1167500.0,1,0,0,0,1,0,0,0,0,0,1
25447,25469,25522,3,2017,10.2,3.0,2.0,1.0,276.0,,1970.125,-37.87027,145.10231,896000.0,0,0,1,0,1,0,0,0,1,0,0
25449,25471,25524,2,2017,21.5,2.0,1.0,2.0,1981.6666666666667,,1981.6666666666667,-38.01833,145.10287,762000.0,1,0,0,0,1,0,0,0,1,0,0
25450,25472,25525,3,2017,21.5,3.0,2.0,2.0,651.0,,1981.6666666666667,-38.01516,145.09385,950000.0,1,0,0,0,0,0,0,1,0,1,0
25451,25473,25526,4,2017,16.5,4.0,2.0,2.0,600.0,274.0,2011.0,-37.67087,144.87814,840000.0,1,0,0,0,0,0,0,1,1,0,0
25452,25474,25527,4,2017,16.5,4.0,1.0,2.0,656.0,116.0,1982.0,-37.67373,144.89627,714000.0,1,0,0,0,1,0,0,0,0,1,0
25453,25475,25528,3,2017,9.5,3.0,1.0,2.0,590.0,118.0,1960.0,-37.76092,144.85603,865000.0,1,0,0,0,0,0,1,0,0,1,0
25455,25477,25530,3,2017,9.5,3.0,2.0,2.0,580.0,133.0,1950.0,-37.76132,144.85619,801000.0,1,0,0,0,1,0,0,0,0,1,0
25456,25478,25531,3,2017,9.5,3.0,1.0,1.0,201.0,124.0,2005.0,-37.75728,144.85825,702500.0,1,0,0,0,1,0,0,0,1,0,0
25457,25479,25532,4,2017,9.5,4.0,3.0,1.0,612.0,117.0,1970.0,-37.7526,144.85488,900000.0,1,0,0,0,0,0,0,1,1,0,0
25458,25480,25533,3,2017,9.5,3.0,2.0,1.0,1977.126984126984,,1977.126984126984,-37.76133,144.85882,757000.0,0,0,1,0,1,0,0,0,0,1,0
25459,25481,25534,3,2017,9.5,3.0,1.0,0.0,1977.126984126984,,1977.126984126984,-37.75659,144.8564,450000.0,0,0,1,0,0,0,0,1,1,0,0
25460,25482,25535,2,2017,37.5,2.0,1.0,2.0,1973.0,,1956.0,-37.67282,144.44051,545000.0,1,0,0,0,0,0,1,0,0,0,1
25462,25484,25537,4,2017,6.4,4.0,1.0,1.0,1938.7,170.0,1920.0,-37.86744,144.99707,2225000.0,1,0,0,0,1,0,0,0,1,0,0
25464,25486,25539,2,2017,7.9,2.0,1.0,2.0,1967.9453125,,1967.9453125,-37.81098,145.0819,1008000.0,1,0,0,0,1,0,0,0,0,0,1
25466,25488,25541,3,2017,7.9,3.0,1.0,2.0,893.0,140.0,1948.0,-37.80513,145.09383,2400000.0,1,0,0,0,0,0,0,1,0,1,0
25467,25489,25542,4,2017,7.9,4.0,2.0,2.0,450.0,,1967.9453125,-37.80759,145.0783,2005000.0,1,0,0,0,1,0,0,0,0,1,0
25468,25490,25543,5,2017,7.9,5.0,4.0,2.0,673.0,448.0,2013.0,-37.80198,145.06523,3320000.0,1,0,0,1,0,0,0,0,0,1,0
25475,25497,25550,3,2017,7.9,3.0,2.0,2.0,1967.9453125,,1967.9453125,-37.80708,145.08505,1560000.0,1,0,0,1,0,0,0,0,1,0,0
25477,25499,25552,4,2017,9.7,4.0,2.0,2.0,716.0,357.0,2008.0,-37.80038,145.10047,2400000.0,1,0,0,0,0,0,0,1,1,0,0
25478,25500,25553,5,2017,9.7,5.0,3.0,4.0,603.0,210.0,1955.0,-37.79414,145.08591,1683000.0,1,0,0,0,1,0,0,0,0,0,1
25479,25501,25554,4,2017,9.7,4.0,2.0,2.0,1970.48128342246,,1970.48128342246,-37.79374,145.0969,1715000.0,1,0,0,1,0,0,0,0,0,1,0
25481,25503,25556,4,2017,9.7,4.0,1.0,4.0,705.0,,1970.48128342246,-37.79191,145.07695,2080000.0,1,0,0,0,1,0,0,0,1,0,0
25482,25504,25557,2,2017,9.7,2.0,1.0,2.0,244.0,109.0,1990.0,-37.78963,145.07365,1000000.0,1,0,0,0,0,0,0,1,0,1,0
25483,25505,25558,5,2017,9.7,5.0,4.0,2.0,646.0,408.0,2016.0,-37.79799,145.10165,3225000.0,1,0,0,0,1,0,0,0,1,0,0
25486,25508,25561,6,2017,9.7,6.0,3.0,3.0,1970.48128342246,,1970.48128342246,-37.79581,145.08565,2900000.0,1,0,0,0,0,0,0,1,0,1,0
25488,25510,25563,5,2017,9.7,5.0,2.0,4.0,643.0,248.0,1955.0,-37.79064,145.09463,1730000.0,1,0,0,0,1,0,0,0,0,1,0
25491,25513,25566,4,2017,17.3,4.0,2.0,2.0,652.0,,1978.40625,-37.9867,145.03895,1580000.0,1,0,0,0,1,0,0,0,1,0,0
25493,25515,25568,3,2017,17.3,3.0,2.0,2.0,749.0,,1978.40625,-37.98099,145.03119,1500000.0,1,0,0,0,1,0,0,0,0,1,0
25495,25517,25570,3,2017,11.4,3.0,1.0,2.0,1969.9166666666667,154.0,1925.0,-37.92058,145.0372,1520000.0,1,0,0,0,0,0,1,0,0,1,0
25496,25518,25571,5,2017,11.4,5.0,2.0,3.0,730.0,,1969.9166666666667,-37.92047,145.04422,1800000.0,1,0,0,0,0,0,0,1,0,1,0
25497,25519,25572,4,2017,11.4,4.0,2.0,2.0,1969.9166666666667,,1969.9166666666667,-37.92429,145.02952,1440000.0,0,1,0,0,0,0,0,1,0,1,0
25499,25521,25574,5,2017,11.4,5.0,3.0,2.0,697.0,697.0,2016.0,-37.93087,145.04172,2478000.0,1,0,0,0,1,0,0,0,1,0,0
25500,25522,25575,4,2017,11.4,4.0,2.0,2.0,1969.9166666666667,195.0,1995.0,-37.9128,145.02574,1540000.0,1,0,0,0,0,0,0,1,0,1,0
25502,25524,25577,4,2017,11.4,4.0,3.0,2.0,1969.9166666666667,260.0,2009.0,-37.92935,145.04323,1470000.0,0,1,0,0,1,0,0,0,1,0,0
25504,25526,25579,2,2017,11.4,2.0,1.0,1.0,1969.9166666666667,,1969.9166666666667,-37.9262,145.03919,1220000.0,1,0,0,0,1,0,0,0,0,1,0
25505,25527,25580,5,2017,11.4,5.0,3.0,2.0,1639.0,,1969.9166666666667,-37.91635,145.02837,2050000.0,1,0,0,0,1,0,0,0,1,0,0
25507,25529,25582,4,2017,13.8,4.0,3.0,1.0,1976.4114832535886,280.0,2017.0,-37.91191,145.07084,1345000.0,0,1,0,0,1,0,0,0,0,0,1
25508,25530,25583,5,2017,13.8,5.0,2.0,4.0,565.0,,1976.4114832535886,-37.93167,145.06541,1305000.0,1,0,0,0,1,0,0,0,1,0,0
25509,25531,25584,3,2017,13.8,3.0,1.0,2.0,649.0,,1976.4114832535886,-37.91725,145.0559,1700000.0,1,0,0,0,1,0,0,0,0,1,0
25510,25532,25585,4,2017,13.8,4.0,1.0,4.0,700.0,200.0,1960.0,-37.90967,145.05948,1600000.0,1,0,0,0,0,0,0,1,1,0,0
25513,25535,25588,4,2017,13.8,4.0,2.0,3.0,567.0,,1976.4114832535886,-37.90995,145.07821,1660000.0,1,0,0,0,1,0,0,0,0,1,0
25514,25536,25589,4,2017,13.8,4.0,1.0,2.0,1976.4114832535886,,1976.4114832535886,-37.92547,145.05957,1181000.0,1,0,0,0,1,0,0,0,0,0,1
25517,25539,25592,5,2017,13.8,5.0,3.0,2.0,1976.4114832535886,309.0,2005.0,-37.90672,145.05512,2125000.0,1,0,0,0,1,0,0,0,0,1,0
25521,25543,25596,3,2017,13.8,3.0,1.0,4.0,1976.4114832535886,,1976.4114832535886,-37.91684,145.06535,1350000.0,1,0,0,0,1,0,0,0,1,0,0
25522,25544,25597,3,2017,13.8,3.0,1.0,2.0,1976.4114832535886,,1976.4114832535886,-37.92589,145.06138,1185000.0,1,0,0,0,1,0,0,0,1,0,0
25523,25545,25598,3,2017,35.2,3.0,2.0,2.0,1212.0,,1996.2,-38.03517,145.36564,1100000.0,1,0,0,0,1,0,0,0,0,0,1
25525,25547,25600,4,2017,35.2,4.0,2.0,2.0,1996.2,182.0,1998.0,-38.05581,145.3398,717000.0,1,0,0,0,1,0,0,0,0,1,0
25526,25548,25601,2,2017,35.2,2.0,1.0,1.0,1996.2,85.0,2017.0,-38.04208,145.32381,426000.0,1,0,0,0,1,0,0,0,1,0,0
25527,25549,25602,3,2017,35.2,3.0,2.0,3.0,1996.2,215.0,1970.0,-38.03428,145.35511,1103000.0,1,0,0,0,1,0,0,0,0,0,1
25531,25553,25606,3,2017,17.3,3.0,1.0,2.0,1974.1333333333334,,1974.1333333333334,-37.96563,145.0141,2176000.0,1,0,0,0,1,0,0,0,0,0,1
25534,25556,25609,4,2017,13.4,4.0,3.0,1.0,699.0,,1972.25,-37.81275,145.16566,1100000.0,1,0,0,1,0,0,0,0,0,1,0
25537,25559,25612,4,2017,13.4,4.0,2.0,3.0,926.0,292.0,2006.0,-37.82825,145.15816,1940000.0,1,0,0,0,1,0,0,0,1,0,0
25542,25564,25617,5,2017,13.4,5.0,3.0,2.0,587.0,350.0,2012.0,-37.84489,145.1454,1955000.0,1,0,0,0,1,0,0,0,1,0,0
25543,25565,25618,4,2017,27.0,4.0,2.0,2.0,817.0,220.0,2003.0,-38.06923,145.1278,1501000.0,1,0,0,0,0,0,1,0,0,1,0
25545,25567,25620,3,2017,27.0,3.0,2.0,3.0,564.0,150.0,1950.0,-38.06087,145.12686,1031000.0,1,0,0,0,1,0,0,0,0,1,0
25546,25568,25621,4,2017,25.0,4.0,2.0,2.0,1974.1304347826087,,1974.1304347826087,-37.84496,145.2925,887000.0,1,0,0,0,1,0,0,0,1,0,0
25548,25570,25623,3,2017,25.0,3.0,2.0,2.0,1153.0,,1974.1304347826087,-37.86821,145.29094,815100.0,1,0,0,0,1,0,0,0,1,0,0
25552,25574,25627,2,2017,8.6,2.0,1.0,2.0,1974.5,96.0,1960.0,-37.78201,144.85302,831500.0,1,0,0,0,1,0,0,0,0,1,0
25553,25575,25628,3,2017,16.1,3.0,2.0,2.0,1980.2,,1980.2,-37.70326,145.12422,780000.0,1,0,0,0,0,0,0,1,1,0,0
25556,25578,25631,4,2017,10.5,4.0,4.0,2.0,920.0,,1960.1818181818182,-37.92304,145.00039,4690000.0,1,0,0,0,1,0,0,0,1,0,0
25559,25581,25634,3,2017,10.5,3.0,3.0,2.0,446.0,,1960.1818181818182,-37.9213,145.00454,2040000.0,1,0,0,0,1,0,0,0,0,1,0
25560,25582,25635,4,2017,10.5,4.0,3.0,2.0,1400.0,,1960.1818181818182,-37.89335,144.98643,11200000.0,1,0,0,0,0,0,0,1,1,0,0
25561,25583,25636,4,2017,10.5,4.0,2.0,2.0,420.0,351.0,2010.0,-37.89238,144.98907,3820000.0,0,1,0,0,0,0,1,0,0,1,0
25563,25585,25638,4,2017,10.5,4.0,2.0,2.0,823.0,365.0,1937.0,-37.90946,144.98919,3850000.0,1,0,0,0,0,0,0,1,0,1,0
25565,25587,25640,4,2017,10.5,4.0,3.0,2.0,1960.1818181818182,206.0,2000.0,-37.92928,144.99364,1950000.0,1,0,0,1,0,0,0,0,0,1,0
25566,25588,25641,5,2017,10.5,5.0,3.0,3.0,1454.0,,1860.0,-37.90148,144.99392,5410000.0,1,0,0,0,1,0,0,0,0,1,0
25567,25589,25642,3,2017,10.5,3.0,2.0,2.0,691.0,167.0,1930.0,-37.89946,145.00537,1850000.0,1,0,0,1,0,0,0,0,0,1,0
25569,25591,25644,3,2017,10.5,3.0,2.0,2.0,525.0,262.0,1935.0,-37.92798,144.9948,2100000.0,1,0,0,0,0,0,0,1,0,1,0
25571,25593,25646,5,2017,10.5,5.0,3.0,2.0,1960.1818181818182,,1955.0,-37.92265,144.9972,3600000.0,1,0,0,0,1,0,0,0,0,1,0
25572,25594,25647,3,2017,10.3,3.0,2.0,2.0,1964.48,,1964.48,-37.92056,145.01657,1500000.0,0,1,0,0,0,0,0,1,0,1,0
25574,25596,25649,5,2017,10.3,5.0,3.0,2.0,1964.48,,1964.48,-37.90253,145.02135,2050000.0,1,0,0,0,1,0,0,0,1,0,0
25575,25597,25650,2,2017,10.3,2.0,1.0,1.0,1964.48,,1964.48,-37.91556,145.01946,795000.0,1,0,0,0,1,0,0,0,0,0,1
25576,25598,25651,5,2017,10.3,5.0,2.0,2.0,604.0,239.0,1935.0,-37.92824,145.00922,2000000.0,1,0,0,0,0,0,0,1,0,1,0
25579,25601,25654,3,2017,10.3,3.0,2.0,1.0,1964.48,,1964.48,-37.90915,145.02238,2200000.0,0,1,0,0,1,0,0,0,1,0,0
25580,25602,25655,4,2017,10.3,4.0,4.0,2.0,657.0,,2000.0,-37.92311,145.01063,2710000.0,1,0,0,0,1,0,0,0,0,1,0
25582,25604,25657,4,2017,10.3,4.0,1.0,2.0,819.0,224.0,1935.0,-37.92851,145.00533,2220000.0,1,0,0,0,1,0,0,0,0,1,0
25586,25608,25661,3,2017,14.0,3.0,1.0,4.0,1971.5,93.0,1960.0,-37.68198,144.92818,570000.0,1,0,0,0,1,0,0,0,0,1,0
25588,25610,25663,3,2017,14.0,3.0,1.0,3.0,697.0,,1971.5,-37.69078,144.92607,640000.0,1,0,0,0,0,0,0,1,0,1,0
25593,25615,25668,5,2017,5.2,5.0,3.0,1.0,382.0,192.0,1900.0,-37.75996,144.96994,2020000.0,1,0,0,0,1,0,0,0,1,0,0
25595,25617,25670,3,2017,5.2,3.0,1.0,1.0,1937.6946902654868,117.0,1900.0,-37.76177,144.9572,1150000.0,1,0,0,0,0,0,0,1,1,0,0
25597,25619,25672,3,2017,5.2,3.0,1.0,1.0,1937.6946902654868,,1937.6946902654868,-37.77456,144.96871,1400000.0,1,0,0,0,1,0,0,0,1,0,0
25598,25620,25673,3,2017,5.2,3.0,1.0,1.0,1937.6946902654868,44.0,2014.0,-37.77473,144.97026,1200000.0,1,0,0,0,1,0,0,0,1,0,0
25599,25621,25674,2,2017,5.2,2.0,1.0,0.0,1937.6946902654868,73.0,1900.0,-37.77033,144.97069,894000.0,1,0,0,0,0,0,1,0,1,0,0
25600,25622,25675,3,2017,5.2,3.0,1.0,1.0,1937.6946902654868,,1937.6946902654868,-37.7647,144.96404,1230000.0,1,0,0,0,1,0,0,0,1,0,0
25603,25625,25678,3,2017,5.2,3.0,1.0,1.0,299.0,,1937.6946902654868,-37.75655,144.95859,1050000.0,1,0,0,0,1,0,0,0,0,1,0
25605,25627,25680,2,2017,5.2,2.0,1.0,1.0,1937.6946902654868,,1937.6946902654868,-37.75897,144.95219,970000.0,1,0,0,0,1,0,0,0,0,1,0
25607,25629,25682,3,2017,4.0,3.0,2.0,1.0,1954.0449438202247,160.0,1910.0,-37.77563,144.97592,1975000.0,1,0,0,0,1,0,0,0,1,0,0
25608,25630,25683,3,2017,5.2,3.0,1.0,2.0,535.0,,1957.0234375,-37.75641,144.94691,1332000.0,1,0,0,0,1,0,0,0,0,0,1
25611,25633,25686,3,2017,5.2,3.0,2.0,1.0,408.0,155.0,1920.0,-37.76007,144.94888,1310000.0,1,0,0,0,1,0,0,0,1,0,0
25613,25635,25688,5,2017,5.2,5.0,3.0,2.0,1957.0234375,412.0,2012.0,-37.77432,144.94191,2600000.0,1,0,0,1,0,0,0,0,1,0,0
25616,25638,25691,2,2017,5.2,2.0,1.0,1.0,1957.0234375,97.0,1920.0,-37.75815,144.93439,698000.0,0,0,1,0,1,0,0,0,1,0,0
25617,25639,25692,3,2017,10.8,3.0,3.0,3.0,1981.0,200.0,2004.0,-37.76472,145.08315,1100000.0,1,0,0,1,0,0,0,0,1,0,0
25618,25640,25693,3,2017,10.8,3.0,1.0,4.0,650.0,,1981.0,-37.77782,145.09196,970000.0,1,0,0,0,1,0,0,0,1,0,0
25620,25642,25695,4,2017,10.8,4.0,3.0,2.0,700.0,350.0,1998.0,-37.76125,145.09478,1830000.0,1,0,0,0,0,0,1,0,1,0,0
25623,25645,25698,3,2017,12.1,3.0,2.0,2.0,1167.0,,1984.1830985915492,-37.69561,145.0724,1121000.0,1,0,0,0,1,0,0,0,0,1,0
25624,25646,25699,4,2017,12.1,4.0,2.0,2.0,552.0,,2001.0,-37.68473,145.05606,920000.0,1,0,0,0,1,0,0,0,1,0,0
25626,25648,25701,3,2017,12.1,3.0,1.0,2.0,1984.1830985915492,,1980.0,-37.69829,145.0736,765000.0,1,0,0,0,1,0,0,0,0,1,0
25627,25649,25702,2,2017,12.1,2.0,1.0,1.0,1984.1830985915492,,1984.1830985915492,-37.7081,145.07608,841000.0,1,0,0,0,1,0,0,0,0,1,0
25629,25651,25704,4,2017,12.1,4.0,2.0,4.0,557.0,,1984.1830985915492,-37.70046,145.0647,825000.0,1,0,0,0,1,0,0,0,1,0,0
25630,25652,25705,4,2017,12.1,4.0,2.0,4.0,1984.1830985915492,140.0,1980.0,-37.69916,145.07012,790000.0,1,0,0,0,0,0,0,1,1,0,0
25631,25653,25706,4,2017,12.1,4.0,2.0,2.0,1984.1830985915492,,1988.0,-37.68294,145.06249,870000.0,1,0,0,0,1,0,0,0,1,0,0
25633,25655,25708,3,2017,12.1,3.0,1.0,1.0,551.0,0.0,1970.0,-37.69939,145.06567,770000.0,1,0,0,0,1,0,0,0,1,0,0
25635,25657,25710,4,2017,12.1,4.0,2.0,4.0,1984.1830985915492,132.0,1960.0,-37.70673,145.06723,1080000.0,1,0,0,0,1,0,0,0,1,0,0
25636,25658,25711,3,2017,12.1,3.0,1.0,2.0,564.0,,1984.1830985915492,-37.69046,145.0442,675000.0,1,0,0,0,1,0,0,0,1,0,0
25640,25662,25715,4,2017,14.8,4.0,2.0,2.0,564.0,246.0,2003.0,-37.7482,144.74472,775100.0,1,0,0,0,1,0,0,0,0,1,0
25641,25663,25716,4,2017,14.8,4.0,3.0,3.0,675.0,401.0,2006.0,-37.73055,144.753,860000.0,1,0,0,0,1,0,0,0,0,1,0
25642,25664,25717,10,2017,10.4,10.0,9.0,2.0,612.0,466.0,2015.0,-37.84461,145.10968,2315000.0,1,0,0,0,0,0,1,0,0,1,0
25643,25665,25718,3,2017,10.4,3.0,1.0,3.0,831.0,,1972.465909090909,-37.85689,145.10633,1500000.0,1,0,0,0,1,0,0,0,0,1,0
25645,25667,25720,3,2017,10.4,3.0,2.0,1.0,1972.465909090909,,1972.465909090909,-37.85167,145.10878,1337500.0,1,0,0,0,1,0,0,0,0,1,0
25646,25668,25721,3,2017,10.4,3.0,1.0,2.0,621.0,,1972.465909090909,-37.85451,145.12122,1005000.0,1,0,0,0,1,0,0,0,0,1,0
25647,25669,25722,4,2017,10.4,4.0,1.0,2.0,699.0,,1972.465909090909,-37.84443,145.10435,1682000.0,1,0,0,0,1,0,0,0,0,1,0
25649,25671,25724,4,2017,10.4,4.0,2.0,2.0,893.0,,1972.465909090909,-37.85305,145.09742,1750000.0,1,0,0,0,1,0,0,0,0,1,0
25651,25673,25726,4,2017,14.7,4.0,2.0,2.0,582.0,149.0,1970.0,-37.85144,145.14736,1260000.0,1,0,0,0,1,0,0,0,0,1,0
25652,25674,25727,3,2017,14.7,3.0,1.0,1.0,586.0,,1976.8846153846155,-37.84997,145.14307,1100000.0,1,0,0,1,0,0,0,0,0,1,0
