,level_0,index,Rooms,Date,Distance,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Lattitude,Longtitude,Type(h),Type(t),Type(u),Method(S),Method(SP),Method(PI),Method(VB),Method(SA),big,medium,small,Price
9169,17732,17732,3,2018,25.9,3.0,2.0,2.0,2008.4186046511627,153.0,2010.0,-37.61549,145.10143,0,1,0,0,1,0,0,0,0,1,0,482500.0
9170,17733,17733,3,2018,25.9,3.0,2.0,2.0,350.0,138.0,2012.0,-37.59091,145.08332,1,0,0,0,1,0,0,0,1,0,0,572500.0
9171,17734,17734,3,2018,25.9,3.0,2.0,2.0,2008.4186046511627,155.0,2015.0,-37.603,145.06892,1,0,0,0,0,0,1,0,0,1,0,580058.0
9172,17736,17736,3,2018,25.9,3.0,2.0,2.0,2008.4186046511627,151.0,2007.0,-37.61243,145.09443,1,0,0,0,1,0,0,0,0,1,0,595000.0
9173,17737,17737,5,2018,20.6,5.0,3.0,8.0,2010.5,361.0,2007.0,-37.55292,144.89573,1,0,0,0,1,0,0,0,1,0,0,1500000.0
9174,17744,17744,4,2018,17.9,4.0,2.0,1.0,597.0,223.0,1986.9397590361448,-37.66143,145.05798,1,0,0,0,1,0,0,0,0,0,1,740000.0
9175,17758,17758,3,2018,18.8,3.0,1.0,1.0,650.0,122.0,1970.0,-37.9226,145.16512,1,0,0,0,1,0,0,0,1,0,0,825000.0
9176,17760,17760,3,2018,10.1,3.0,1.0,1.0,840.0,181.0,1950.0,-37.89074,145.07638,1,0,0,0,1,0,0,0,1,0,0,1590000.0
9177,17764,17764,4,2018,10.4,4.0,3.0,4.0,711.0,226.0,2013.0,-37.73644,144.87941,1,0,0,0,0,0,0,1,1,0,0,1050000.0
9178,17767,17767,3,2018,5.3,3.0,1.0,1.0,282.0,136.0,1925.0,-37.77997,144.99876,1,0,0,0,1,0,0,0,1,0,0,1585000.0
9179,17768,17768,4,2018,5.3,4.0,1.0,1.0,1938.892307692308,154.0,1920.0,-37.76422,144.99864,1,0,0,0,0,0,0,1,0,0,1,1650000.0
9180,17769,17769,2,2018,5.3,2.0,1.0,1.0,302.0,100.0,1925.0,-37.77396,145.0081,1,0,0,0,1,0,0,0,0,1,0,1315000.0
9181,17771,17771,5,2018,5.3,5.0,2.0,2.0,1938.892307692308,253.0,1920.0,-37.77186,145.00924,1,0,0,0,0,0,1,0,1,0,0,2525000.0
9182,17774,17774,4,2018,15.5,4.0,2.0,2.0,1973.1538461538464,143.0,1960.0,-37.92744,145.08436,1,0,0,0,0,0,0,1,0,1,0,1000000.0
9183,17777,17777,3,2018,8.5,3.0,2.0,2.0,584.0,118.0,2017.0,-37.71907,144.93828,0,1,0,0,1,0,0,0,1,0,0,826000.0
9184,17778,17778,4,2018,8.5,4.0,2.0,2.0,495.0,100.0,2014.0,-37.73425,144.94819,1,0,0,0,1,0,0,0,1,0,0,1015000.0
9185,17779,17779,4,2018,14.7,4.0,2.0,1.0,390.0,184.0,2004.0,-37.8822,144.74597,1,0,0,0,1,0,0,0,0,0,1,650000.0
9186,17780,17780,4,2018,14.7,4.0,2.0,2.0,448.0,211.0,2010.0,-37.9102,144.72627,1,0,0,1,0,0,0,0,1,0,0,690000.0
9187,17782,17782,2,2018,8.4,2.0,1.0,1.0,1954.9438775510205,82.0,2017.0,-37.7483,145.00175,0,1,0,0,1,0,0,0,1,0,0,723000.0
9188,17786,17786,5,2018,8.4,5.0,2.0,2.0,619.0,253.0,1930.0,-37.73258,145.01356,1,0,0,0,1,0,0,0,1,0,0,1455000.0
9189,17788,17788,3,2018,12.0,3.0,1.0,2.0,534.0,120.0,1985.0,-37.69241,144.97873,1,0,0,1,0,0,0,0,1,0,0,600000.0
9190,17789,17789,3,2018,12.0,3.0,2.0,2.0,485.0,121.0,1950.0,-37.72486,144.991,1,0,0,0,1,0,0,0,1,0,0,900000.0
9191,17790,17790,4,2018,12.0,4.0,1.0,2.0,1974.48,122.0,1960.0,-37.72866,145.03345,1,0,0,0,0,0,1,0,0,1,0,845000.0
9192,17791,17791,3,2018,12.0,3.0,2.0,2.0,186.0,118.0,2014.0,-37.72156,145.01103,1,0,0,0,1,0,0,0,1,0,0,810000.0
9193,17792,17792,3,2018,12.0,3.0,1.0,2.0,680.0,119.0,1970.0,-37.7052,145.02343,1,0,0,0,1,0,0,0,1,0,0,920000.0
9194,17794,17794,3,2018,12.0,3.0,1.0,2.0,275.0,123.0,1950.0,-37.72311,144.99559,1,0,0,0,1,0,0,0,0,1,0,775000.0
9195,17795,17795,3,2018,12.0,3.0,2.0,2.0,1974.48,97.0,2011.0,-37.72099,145.00291,0,1,0,0,1,0,0,0,0,1,0,669000.0
9196,17796,17796,4,2018,12.0,4.0,2.0,3.0,1974.48,175.0,1990.0,-37.70854,145.0311,1,0,0,0,1,0,0,0,1,0,0,890000.0
9197,17800,17800,3,2018,2.4,3.0,2.0,2.0,169.0,123.0,1900.0,-37.83261,144.99895,1,0,0,0,0,0,1,0,0,1,0,1700000.0
9198,17802,17802,4,2018,19.9,4.0,2.0,2.0,760.0,198.0,1950.0,-37.81756,145.23526,1,0,0,0,1,0,0,0,0,0,1,1246000.0
9199,17804,17804,2,2018,7.2,2.0,1.0,1.0,240.0,108.0,1910.0,-37.87892,144.9956,1,0,0,0,1,0,0,0,0,1,0,1380000.0
9200,17805,17805,5,2018,23.5,5.0,2.0,4.0,725.0,200.0,1980.0,-37.922,145.25426,1,0,0,0,1,0,0,0,1,0,0,956000.0
9201,17806,17806,4,2018,20.6,4.0,2.0,2.0,610.0,198.0,2003.0,-37.61958,144.92492,1,0,0,0,0,0,1,0,0,1,0,630000.0
9202,17808,17808,3,2018,11.0,3.0,2.0,3.0,1991.4,182.0,1960.0,-37.86411,144.84448,1,0,0,0,1,0,0,0,0,0,1,1410000.0
9203,17810,17810,3,2018,20.5,3.0,2.0,1.0,313.0,170.0,2009.0,-37.61845,145.09592,1,0,0,0,0,0,0,1,0,1,0,500000.0
9204,17813,17813,4,2018,20.5,4.0,2.0,2.0,420.0,161.0,2009.0,-37.63552,145.08976,1,0,0,0,1,0,0,0,0,0,1,697000.0
9205,17814,17814,4,2018,6.2,4.0,3.0,3.0,441.0,108.0,1950.0,-37.82715,144.87513,1,0,0,0,1,0,0,0,0,1,0,1060000.0
9206,17815,17815,3,2018,14.0,3.0,1.0,1.0,1976.6739130434785,140.0,2013.0,-37.74515,144.8165,0,1,0,0,1,0,0,0,0,0,1,505000.0
9207,17817,17817,3,2018,5.0,3.0,1.0,2.0,387.0,121.0,1900.0,-37.86566,144.99104,1,0,0,0,1,0,0,0,0,0,1,1310000.0
9208,17821,17821,4,2018,31.7,4.0,2.0,0.0,668.0,146.0,1990.0,-37.56509,144.72563,1,0,0,0,1,0,0,0,0,1,0,450000.0
9209,17822,17822,3,2018,31.7,3.0,2.0,2.0,608.0,162.0,2005.0,-37.58796,144.70044,1,0,0,0,1,0,0,0,1,0,0,516500.0
9210,17823,17823,4,2018,31.7,4.0,2.0,3.0,571.0,221.0,2010.0,-37.58767,144.70038,1,0,0,0,0,0,1,0,0,1,0,580000.0
9211,17824,17824,4,2018,31.7,4.0,2.0,2.0,701.0,227.0,1975.0,-37.58364,144.71961,1,0,0,0,0,0,1,0,0,1,0,590000.0
9212,17825,17825,4,2018,10.5,4.0,2.0,2.0,1961.1333333333332,180.0,1940.0,-37.79024,144.83776,1,0,0,0,1,0,0,0,0,1,0,1155500.0
9213,17830,17830,4,2018,10.5,4.0,1.0,3.0,1978.9411764705883,140.0,1960.0,-37.7876,144.8107,1,0,0,0,1,0,0,0,1,0,0,753000.0
9214,17833,17833,4,2018,10.5,4.0,2.0,2.0,393.0,392.0,1995.0,-37.79663,144.79114,1,0,0,0,1,0,0,0,0,1,0,560000.0
9215,17835,17835,3,2018,18.0,3.0,2.0,2.0,2000.909090909091,113.0,1990.0,-37.69638,144.76271,1,0,0,0,1,0,0,0,0,1,0,601000.0
9216,17838,17838,4,2018,18.0,4.0,2.0,3.0,704.0,266.0,2010.0,-37.71082,144.74641,1,0,0,0,1,0,0,0,1,0,0,830000.0
9217,17839,17839,4,2018,18.0,4.0,2.0,2.0,666.0,214.0,2003.0,-37.70533,144.74731,1,0,0,0,1,0,0,0,0,1,0,660000.0
9218,17840,17840,4,2018,15.5,4.0,2.0,2.0,641.0,250.0,1989.0,-37.70875,144.78874,1,0,0,0,1,0,0,0,1,0,0,720000.0
9219,17842,17842,3,2018,12.4,3.0,2.0,1.0,1976.4651162790697,124.0,2001.0,-37.7629,145.10388,1,0,0,0,0,0,0,1,0,1,0,900000.0
9220,17843,17843,5,2018,12.4,5.0,2.0,2.0,730.0,207.0,1960.0,-37.76786,145.11405,1,0,0,0,1,0,0,0,0,1,0,1330000.0
9221,17844,17844,3,2018,15.3,3.0,1.0,1.0,652.0,134.0,1970.0,-37.67639,145.01843,1,0,0,0,0,0,1,0,1,0,0,860000.0
9222,17846,17846,3,2018,15.3,3.0,1.0,2.0,1975.794871794872,144.0,1968.0,-37.67939,145.02148,1,0,0,0,1,0,0,0,1,0,0,925000.0
9223,17853,17853,4,2018,12.9,4.0,2.0,1.0,1980.36,193.0,1980.0,-37.69817,144.8848,1,0,0,0,0,0,1,0,1,0,0,780000.0
9224,17854,17854,4,2018,8.9,4.0,2.0,2.0,574.0,236.0,1980.0,-37.73544,145.0921,1,0,0,0,0,0,0,1,0,1,0,1140000.0
9225,17856,17856,5,2018,44.2,5.0,3.0,2.0,1993.3333333333333,328.0,2005.0,-37.3978,145.00176,1,0,0,0,1,0,0,0,1,0,0,600000.0
9226,17857,17857,3,2018,44.2,3.0,1.0,1.0,1993.3333333333333,104.0,1975.0,-37.40869,144.97782,1,0,0,0,1,0,0,0,1,0,0,390000.0
9227,17858,17858,4,2018,44.2,4.0,2.0,2.0,924.0,227.0,1993.3333333333333,-37.39946,144.96369,1,0,0,0,1,0,0,0,1,0,0,590000.0
9228,17859,17859,4,2018,14.7,4.0,2.0,2.0,858.0,142.0,1965.0,-37.84244,145.22321,1,0,0,0,1,0,0,0,1,0,0,975000.0
9229,17860,17860,4,2018,14.7,4.0,3.0,3.0,960.0,264.0,1990.0,-37.85143,145.23157,1,0,0,0,1,0,0,0,1,0,0,1188888.0
9230,17862,17862,5,2018,14.7,5.0,2.0,2.0,922.0,279.0,1984.0,-37.87004,145.22082,1,0,0,0,1,0,0,0,1,0,0,1075000.0
9231,17864,17864,3,2018,14.5,3.0,1.0,1.0,402.0,108.0,1970.0,-37.70194,145.08901,1,0,0,0,0,0,1,0,1,0,0,700000.0
9232,17865,17865,4,2018,23.6,4.0,2.0,2.0,601.0,189.0,2012.0,-37.66773,145.1824,1,0,0,0,0,0,1,0,0,0,1,835000.0
9233,17866,17866,4,2018,14.7,4.0,3.0,2.0,1984.2444444444443,42.0,2005.0,-37.89338,144.67132,1,0,0,0,1,0,0,0,1,0,0,691000.0
9234,17867,17867,3,2018,14.7,3.0,2.0,2.0,341.0,106.0,1995.0,-37.88098,144.65754,1,0,0,0,1,0,0,0,1,0,0,420000.0
9235,17869,17869,4,2018,14.7,4.0,2.0,2.0,742.0,177.0,2000.0,-37.87348,144.6637,1,0,0,0,1,0,0,0,0,0,1,552000.0
9236,17870,17870,3,2018,14.7,3.0,1.0,2.0,454.0,113.0,1992.0,-37.87912,144.66331,1,0,0,0,1,0,0,0,1,0,0,501000.0
9237,17874,17874,3,2018,16.7,3.0,2.0,2.0,1980.764705882353,190.0,1994.0,-37.91533,145.19444,1,0,0,0,1,0,0,0,0,1,0,1100000.0
9238,17875,17875,4,2018,17.6,4.0,2.0,2.0,448.0,248.0,2013.0,-37.85737,144.7487,1,0,0,0,1,0,0,0,1,0,0,785000.0
9239,17876,17876,2,2018,6.8,2.0,1.0,2.0,380.0,108.0,1935.0,-37.85206,144.89318,1,0,0,0,1,0,0,0,0,1,0,1115000.0
9240,17879,17879,3,2018,25.5,3.0,2.0,2.0,395.0,160.0,2013.0,-37.61817,145.02394,1,0,0,0,1,0,0,0,0,1,0,640000.0
9241,17882,17882,3,2018,27.2,3.0,1.0,1.0,340.0,93.0,2012.0,-37.88002,144.62762,1,0,0,0,0,0,1,0,1,0,0,400000.0
9242,17883,17883,3,2018,27.2,3.0,1.0,2.0,1996.304347826087,110.0,1995.0,-37.90037,144.63041,1,0,0,0,1,0,0,0,0,1,0,416000.0
9243,17884,17884,3,2018,6.3,3.0,2.0,2.0,1949.5688622754487,3.0,1949.5688622754487,-37.81095,144.88417,1,0,0,0,0,0,1,0,0,1,0,1000000.0
9244,17886,17886,3,2017,10.4,3.0,2.0,2.0,190.0,134.0,2012.0,-37.73026,144.88652,1,0,0,0,1,0,0,0,1,0,0,845840.0000000001
9245,17887,17887,4,2017,10.4,4.0,2.0,5.0,585.0,214.0,1960.0,-37.72379,144.88391,1,0,0,0,1,0,0,0,1,0,0,1329800.0
9246,17889,17889,4,2017,9.4,4.0,3.0,2.0,1977.195652173913,150.0,2012.0,-37.83295,144.85746,0,1,0,1,0,0,0,0,0,0,1,981000.0000000001
9247,17890,17890,3,2017,9.4,3.0,2.0,3.0,534.0,115.0,1970.0,-37.83748,144.84446,1,0,0,0,1,0,0,0,0,1,0,910150.0000000001
9248,17891,17891,3,2017,9.4,3.0,1.0,5.0,537.0,123.0,1960.0,-37.8308,144.83765,1,0,0,0,1,0,0,0,0,1,0,937400.0000000001
9249,17892,17892,3,2017,9.4,3.0,2.0,3.0,1977.195652173913,132.0,2013.0,-37.83611,144.8544,1,0,0,0,1,0,0,0,0,1,0,931950.0000000001
9250,17894,17894,2,2017,12.8,2.0,1.0,2.0,1966.0,105.0,2000.0,-37.77315,144.80088,1,0,0,0,0,0,1,0,0,1,0,517750.00000000006
9251,17895,17895,4,2017,12.8,4.0,2.0,2.0,602.0,185.0,1970.0,-37.7789,144.80517,1,0,0,0,1,0,0,0,1,0,0,806600.0000000001
9252,17898,17898,4,2017,4.3,4.0,3.0,2.0,561.0,241.0,1950.0,-37.77274,144.90328,1,0,0,1,0,0,0,0,0,1,0,1962000.0000000002
9253,17899,17899,4,2017,4.3,4.0,1.0,2.0,520.0,162.0,1890.0,-37.78034,144.92494,1,0,0,0,1,0,0,0,1,0,0,1526000.0
9254,17902,17902,4,2017,10.2,4.0,2.0,2.0,626.0,156.0,1950.0,-37.87364,145.07263,1,0,0,0,0,0,1,0,0,1,0,2561500.0
9255,17903,17903,4,2017,10.2,4.0,2.0,2.0,701.0,183.0,1950.0,-37.86138,145.09694,1,0,0,1,0,0,0,0,0,1,0,1482400.0
9256,17905,17905,3,2017,21.5,3.0,2.0,4.0,529.0,128.0,1960.0,-38.02452,145.10695,1,0,0,0,1,0,0,0,0,0,1,1166300.0
9257,17906,17906,4,2017,21.5,4.0,2.0,2.0,529.0,137.0,1990.0,-38.02704,145.1291,1,0,0,0,1,0,0,0,1,0,0,945575.0000000001
9258,17907,17907,4,2017,16.5,4.0,2.0,3.0,657.0,36.0,2004.0,-37.66884,144.88636,1,0,0,0,0,0,0,1,1,0,0,893800.0000000001
9259,17908,17908,4,2017,16.5,4.0,2.0,2.0,704.0,278.0,2000.0,-37.67061,144.89095,1,0,0,0,0,0,1,0,1,0,0,997350.0000000001
9260,17909,17909,4,2017,9.5,4.0,2.0,2.0,534.0,181.0,2000.0,-37.76643,144.85492,1,0,0,0,0,0,1,0,0,1,0,1057300.0
9261,17912,17912,2,2017,6.4,2.0,1.0,1.0,156.0,88.0,1890.0,-37.86955,144.99218,1,0,0,0,0,0,1,0,1,0,0,1275300.0
9262,17913,17913,4,2017,7.9,4.0,2.0,2.0,1967.9453125,180.0,1940.0,-37.81214,145.09874,1,0,0,1,0,0,0,0,1,0,0,2218150.0
9263,17914,17914,4,2017,7.9,4.0,3.0,2.0,663.0,201.0,1940.0,-37.80708,145.07156,1,0,0,0,1,0,0,0,0,1,0,2888500.0
9264,17918,17918,3,2017,9.7,3.0,2.0,2.0,717.0,300.0,2004.0,-37.78952,145.08367,1,0,0,1,0,0,0,0,1,0,0,2289000.0
9265,17922,17922,4,2017,17.3,4.0,2.0,4.0,1978.40625,223.0,1960.0,-37.98255,145.03861,1,0,0,0,1,0,0,0,0,1,0,2169100.0
9266,17924,17924,3,2017,11.4,3.0,1.0,2.0,585.0,133.0,1960.0,-37.92647,145.04636,1,0,0,0,0,0,0,1,0,1,0,1417000.0
9267,17925,17925,3,2017,11.4,3.0,3.0,1.0,1969.9166666666667,214.0,2013.0,-37.92832,145.04244,0,1,0,0,1,0,0,0,0,0,1,1264400.0
9268,17926,17926,2,2017,11.4,2.0,1.0,1.0,1969.9166666666667,98.0,1950.0,-37.93241,145.03891,1,0,0,0,1,0,0,0,0,1,0,847475.0000000001
9269,17927,17927,2,2017,11.4,2.0,1.0,1.0,717.0,105.0,1920.0,-37.92092,145.03388,1,0,0,0,0,0,0,1,0,1,0,1907500.0000000002
9270,17928,17928,3,2017,13.8,3.0,2.0,2.0,1976.4114832535888,110.0,1950.0,-37.93222,145.05422,1,0,0,0,0,0,1,0,0,1,0,1308000.0
9271,17929,17929,2,2017,13.8,2.0,2.0,2.0,1976.4114832535888,110.0,2013.0,-37.92384,145.06103,0,1,0,0,1,0,0,0,0,1,0,926500.0000000001
9272,17930,17930,3,2017,13.8,3.0,1.0,4.0,663.0,150.0,1960.0,-37.91153,145.07831,1,0,0,0,1,0,0,0,0,1,0,1351600.0
9273,17932,17932,3,2017,13.8,3.0,1.0,4.0,753.0,120.0,1950.0,-37.93014,145.05565,1,0,0,0,0,0,1,0,0,1,0,1558700.0
9274,17934,17934,3,2017,13.4,3.0,2.0,2.0,353.0,111.0,1999.0,-37.81439,145.14541,1,0,0,0,1,0,0,0,1,0,0,1144500.0
9275,17935,17935,3,2017,13.4,3.0,2.0,1.0,568.0,137.0,1968.0,-37.80265,145.16099,1,0,0,0,1,0,0,0,0,1,0,1122700.0
9276,17936,17936,4,2017,13.4,4.0,2.0,2.0,1978.0869565217392,237.0,2002.0,-37.83349,145.15996,1,0,0,0,0,0,0,1,0,1,0,1362500.0
9277,17941,17941,4,2017,10.5,4.0,3.0,2.0,302.0,255.0,2000.0,-37.89233,144.9925,1,0,0,0,0,0,0,1,1,0,0,2746800.0
9278,17947,17947,4,2017,10.3,4.0,3.0,2.0,600.0,219.0,1950.0,-37.92637,145.00904,1,0,0,1,0,0,0,0,0,1,0,2289000.0
9279,17948,17948,3,2017,14.0,3.0,1.0,1.0,404.0,86.0,1960.0,-37.69412,144.92005,1,0,0,1,0,0,0,0,0,1,0,545000.0
9280,17952,17952,2,2017,4.0,2.0,1.0,2.0,1954.0449438202247,95.0,1900.0,-37.76737,144.97901,1,0,0,0,1,0,0,0,1,0,0,1160850.0
9281,17954,17954,4,2017,5.2,4.0,2.0,2.0,1957.0234375,167.0,1910.0,-37.76673,144.94562,1,0,0,0,1,0,0,0,1,0,0,1979440.0000000002
9282,17956,17956,3,2017,12.1,3.0,1.0,1.0,459.0,120.0,1970.0,-37.70415,145.06154,1,0,0,0,0,0,1,0,1,0,0,822950.0000000001
9283,17957,17957,4,2017,12.1,4.0,2.0,1.0,586.0,166.0,1970.0,-37.70772,145.07275,1,0,0,1,0,0,0,0,1,0,0,839300.0000000001
9284,17958,17958,3,2017,12.1,3.0,2.0,2.0,1984.1830985915487,154.0,2010.0,-37.68078,145.07746,0,1,0,0,1,0,0,0,0,1,0,660540.0
9285,17959,17959,4,2017,10.4,4.0,2.0,2.0,1972.465909090909,197.0,1930.0,-37.84787,145.10371,1,0,0,0,0,0,0,1,0,1,0,1635000.0000000002
9286,17961,17961,5,2017,7.7,5.0,3.0,2.0,975.0,129.0,1920.0,-37.84184,145.06585,1,0,0,0,1,0,0,0,1,0,0,1809400.0000000002
9287,17962,17962,3,2017,7.7,3.0,1.0,1.0,362.0,94.0,1900.0,-37.82718,145.07,1,0,0,0,1,0,0,0,0,1,0,1417000.0
9288,17965,17965,3,2017,7.7,3.0,1.0,2.0,487.0,150.0,1940.0,-37.8442,145.08142,1,0,0,0,1,0,0,0,0,1,0,1771250.0000000002
9289,17971,17971,4,2017,8.7,4.0,3.0,2.0,1956.293103448276,191.0,1940.0,-37.89972,145.02621,1,0,0,0,1,0,0,0,0,1,0,2223600.0
9290,17972,17972,3,2017,8.7,3.0,2.0,2.0,436.0,132.0,1940.0,-37.90116,145.02431,1,0,0,0,1,0,0,0,0,1,0,1473680.0
9291,17974,17974,3,2017,27.0,3.0,1.0,1.0,644.0,108.0,1970.0,-38.04333,145.13326,1,0,0,0,1,0,0,0,1,0,0,812595.0000000001
9292,17975,17975,4,2017,27.0,4.0,1.0,3.0,527.0,162.0,1960.0,-38.04923,145.14209,1,0,0,0,1,0,0,0,0,0,1,747740.0
9293,17976,17976,3,2017,17.9,3.0,2.0,4.0,1231.0,198.0,1967.0,-37.95867,145.06315,1,0,0,0,0,0,0,1,0,1,0,1962000.0000000002
9294,17977,17977,3,2017,17.9,3.0,2.0,2.0,1977.0,185.0,2013.0,-37.956,145.06696,1,0,0,0,1,0,0,0,0,1,0,1259495.0
9295,17981,17981,4,2017,17.9,4.0,2.0,2.0,700.0,584.0,1964.0,-37.96841,145.07175,1,0,0,1,0,0,0,0,0,1,0,1253500.0
9296,17982,17982,3,2017,17.9,3.0,1.0,2.0,1977.0,158.0,1950.0,-37.97465,145.07259,1,0,0,0,1,0,0,0,0,1,0,970100.0000000001
9297,17983,17983,4,2017,17.9,4.0,2.0,2.0,1977.0,167.0,1950.0,-37.97191,145.04873,1,0,0,0,1,0,0,0,1,0,0,1869350.0000000002
9298,17988,17988,3,2017,6.7,3.0,2.0,2.0,1948.668292682927,132.0,1920.0,-37.74733,144.974,1,0,0,0,0,0,1,0,0,1,0,1384300.0
9299,17990,17990,3,2017,6.7,3.0,1.0,2.0,382.0,109.0,1920.0,-37.7545,144.97739,1,0,0,1,0,0,0,0,1,0,0,1144500.0
9300,17991,17991,4,2017,6.7,4.0,2.0,1.0,246.0,133.0,1910.0,-37.74833,144.96891,1,0,0,0,0,0,0,1,1,0,0,981000.0000000001
9301,17992,17992,3,2017,6.7,3.0,2.0,2.0,1969.8125,207.0,1969.8125,-37.73127,144.98105,1,0,0,0,1,0,0,0,1,0,0,833850.0000000001
9302,17994,17994,4,2017,20.6,4.0,2.0,2.0,2003.549668874172,158.0,2010.0,-37.58772,144.91761,1,0,0,1,0,0,0,0,1,0,0,606040.0
9303,17995,17995,4,2017,20.6,4.0,2.0,2.0,2003.549668874172,209.0,2007.0,-37.58669,144.91797,1,0,0,0,1,0,0,0,1,0,0,691060.0
9304,17996,17996,4,2017,20.6,4.0,1.0,1.0,738.0,129.0,1980.0,-37.60603,144.941,1,0,0,0,1,0,0,0,0,1,0,561350.0
9305,17997,17997,3,2017,20.6,3.0,2.0,2.0,534.0,185.0,1990.0,-37.61145,144.9311,1,0,0,0,1,0,0,0,1,0,0,664900.0
9306,17998,17998,3,2017,20.6,3.0,2.0,1.0,2003.549668874172,119.0,2003.549668874172,-37.5963,144.8954,1,0,0,0,1,0,0,0,1,0,0,513935.00000000006
9307,17999,17999,3,2017,20.6,3.0,2.0,1.0,2003.549668874172,129.0,2003.549668874172,-37.57555,144.90855,1,0,0,0,0,0,1,0,0,0,1,561350.0
9308,18000,18000,4,2017,20.6,4.0,2.0,2.0,350.0,172.0,2016.0,-37.56741,144.91028,1,0,0,0,0,0,1,0,0,0,1,615959.0
9309,18001,18001,3,2017,20.6,3.0,2.0,1.0,262.0,138.0,2012.0,-37.56912,144.90486,1,0,0,0,1,0,0,0,1,0,0,562440.0
9310,18005,18005,3,2017,23.0,3.0,2.0,3.0,918.0,201.0,1978.0,-37.77519,145.29741,1,0,0,0,1,0,0,0,1,0,0,926500.0000000001
9311,18006,18006,3,2017,23.0,3.0,1.0,2.0,1972.3333333333333,98.0,1950.0,-37.78511,145.28799,1,0,0,0,0,0,1,0,0,1,0,997350.0000000001
9312,18013,18013,4,2017,24.7,4.0,2.0,3.0,1977.735294117647,146.0,1980.0,-37.96282,145.21024,1,0,0,0,1,0,0,0,1,0,0,828400.0000000001
9313,18014,18014,2,2017,24.7,2.0,1.0,1.0,1977.735294117647,67.0,1975.0,-37.95424,145.20803,0,0,1,1,0,0,0,0,0,1,0,343350.0
9314,18015,18015,3,2017,18.0,3.0,2.0,2.0,566.0,126.0,1988.0,-37.716,144.76879,1,0,0,0,1,0,0,0,1,0,0,654000.0
9315,18016,18016,2,2017,21.8,2.0,1.0,1.0,1990.1176470588236,105.0,2003.0,-37.67621,145.15757,1,0,0,0,1,0,0,0,1,0,0,651820.0
9316,18019,18019,4,2017,12.4,4.0,2.0,2.0,1979.1531531531527,958.0,1979.1531531531527,-37.79102,145.112,1,0,0,0,0,0,1,0,1,0,0,1643720.0000000002
9317,18023,18023,3,2017,16.1,3.0,2.0,0.0,786.0,169.0,1980.0,-37.77425,145.18109,1,0,0,1,0,0,0,0,0,1,0,1309090.0
9318,18025,18025,4,2017,16.1,4.0,2.0,1.0,462.0,115.0,1960.0,-37.80495,145.1994,1,0,0,0,0,0,1,0,1,0,0,874180.0000000001
9319,18027,18027,4,2017,16.1,4.0,2.0,2.0,639.0,175.0,1970.0,-37.79755,145.17674,1,0,0,0,0,1,0,0,0,1,0,1204450.0
9320,18028,18028,3,2017,25.9,3.0,2.0,2.0,385.0,135.0,2010.0,-37.61204,145.13212,1,0,0,0,0,0,1,0,0,1,0,555900.0
9321,18031,18031,3,2017,28.8,3.0,1.0,1.0,1968.0,89.0,1950.0,-37.99517,145.24303,1,0,0,0,0,0,1,0,0,1,0,604950.0
9322,18033,18033,3,2017,8.9,3.0,2.0,1.0,1951.90625,153.0,1999.0,-37.76076,145.066,1,0,0,0,1,0,0,0,1,0,0,1128150.0
9323,18036,18036,3,2017,7.2,2.0,1.0,1.0,381.0,138.0,1915.0,-37.89061,145.01257,1,0,0,0,0,0,0,1,1,0,0,1590310.0000000002
9324,18044,18044,3,2017,19.6,3.0,1.0,2.0,1995.1538461538464,114.0,2000.0,-37.64217,145.06078,1,0,0,0,1,0,0,0,0,1,0,620755.0
9325,18047,18047,3,2017,19.6,3.0,1.0,2.0,124.0,120.0,1970.0,-37.65986,145.03278,1,0,0,0,1,0,0,0,1,0,0,674710.0
9326,18048,18048,4,2017,19.6,4.0,2.0,2.0,396.0,165.0,2016.0,-37.61983,144.99608,1,0,0,1,0,0,0,0,0,0,1,637650.0
9327,18049,18049,3,2017,19.6,3.0,1.0,1.0,566.0,98.0,1990.0,-37.64692,145.05217,1,0,0,0,1,0,0,0,1,0,0,601680.0
9328,18051,18051,4,2017,7.5,4.0,3.0,6.0,1963.502732240437,288.0,1910.0,-37.74954,144.9229,1,0,0,1,0,0,0,0,1,0,0,3052000.0
9329,18056,18056,3,2017,13.1,3.0,1.0,2.0,1973.57,111.0,2008.0,-37.71806,144.96954,1,0,0,0,1,0,0,0,1,0,0,656180.0
9330,18058,18058,4,2017,24.8,4.0,2.0,2.0,739.0,225.0,1977.0,-37.89109,145.26128,1,0,0,0,1,0,0,0,0,0,1,959200.0000000001
9331,18061,18061,3,2017,3.6,3.0,3.0,1.0,244.0,190.0,1910.0,-37.77849,144.9838,1,0,0,0,1,0,0,0,1,0,0,2768600.0
9332,18062,18062,3,2017,3.6,3.0,2.0,1.0,1920.870588235294,134.0,1880.0,-37.78196,144.98376,1,0,0,0,1,0,0,0,1,0,0,2027400.0000000002
9333,18063,18063,4,2017,3.6,4.0,2.0,1.0,185.0,166.0,1900.0,-37.79013,144.97963,1,0,0,0,0,0,0,1,1,0,0,1798500.0000000002
9334,18065,18065,3,2017,3.4,3.0,1.0,0.0,226.0,104.0,1910.0,-37.78452,144.92885,1,0,0,0,0,0,0,1,1,0,0,1417000.0
