,Unnamed: 0,level_0,index,Rooms,Date,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Lattitude,Longtitude,Price,Type(h),Type(t),Type(u),Method(S),Method(SP),Method(PI),Method(VB),Method(SA),big,medium,small
14347,22811,22831,22867,3,2017,3.0,2.0,1.0,517.0,115.0,1985.0,-37.89423,144.64131,515000.0,1,0,0,0,1,0,0,0,1,0,0
14348,22812,22832,22868,3,2017,3.0,1.0,1.0,454.0,,1984.2444444444443,-37.88178,144.66125,430000.0,1,0,0,0,1,0,0,0,0,1,0
14349,22814,22834,22870,2,2017,2.0,1.0,1.0,1984.2444444444443,101.0,1990.0,-37.87918,144.67528,325000.0,0,0,1,0,0,0,1,0,0,1,0
14350,22815,22835,22871,3,2017,3.0,1.0,3.0,336.0,95.0,1950.0,-37.79613,144.86742,840000.0,1,0,0,1,0,0,0,0,0,1,0
14351,22818,22838,22874,3,2017,3.0,1.0,2.0,377.0,,1954.178947368421,-37.79285,144.86969,879000.0,1,0,0,0,0,0,1,0,0,1,0
14352,22819,22839,22875,3,2017,3.0,1.0,1.0,1954.178947368421,,1954.178947368421,-37.80334,144.86636,782000.0,1,0,0,0,0,0,1,0,0,1,0
14353,22820,22840,22876,3,2017,3.0,2.0,1.0,1960.0526315789475,115.0,1996.0,-37.8118,144.95259,742000.0,0,0,1,0,1,0,0,0,0,0,1
14354,22822,22842,22878,2,2017,2.0,2.0,2.0,424.0,,1981.842105263158,-37.67909,144.87524,560000.0,1,0,0,0,0,0,1,0,0,1,0
14355,22824,22844,22880,3,2017,3.0,2.0,1.0,1980.764705882353,,1980.764705882353,-37.91244,145.17028,1062000.0,1,0,0,0,1,0,0,0,0,1,0
14356,22825,22845,22881,3,2017,3.0,1.0,2.0,691.0,,1980.764705882353,-37.90823,145.16173,1025000.0,1,0,0,0,1,0,0,0,0,1,0
14357,22826,22846,22882,4,2017,4.0,2.0,2.0,1980.764705882353,201.0,1975.0,-37.90127,145.17617,1280000.0,1,0,0,0,1,0,0,0,1,0,0
14358,22827,22847,22883,5,2017,5.0,2.0,2.0,790.0,291.0,1990.0,-37.90001,145.18688,1660000.0,1,0,0,0,1,0,0,0,1,0,0
14359,22828,22848,22884,3,2017,3.0,1.0,1.0,269.0,,1955.7545454545452,-37.85808,144.89268,832000.0,1,0,0,0,1,0,0,0,0,1,0
14360,22829,22849,22885,2,2017,2.0,1.0,1.0,1955.7545454545452,,1980.0,-37.86087,144.8958,440000.0,0,0,1,1,0,0,0,0,0,1,0
14361,22830,22850,22886,2,2017,2.0,2.0,1.0,1955.7545454545452,140.0,2009.0,-37.85238,144.89369,900000.0,1,0,0,0,0,0,1,0,0,1,0
14362,22834,22854,22890,2,2017,2.0,1.0,1.0,115.0,,2013.65625,-37.61379,145.03296,401000.0,0,1,0,0,1,0,0,0,1,0,0
14363,22837,22857,22893,3,2017,3.0,2.0,1.0,1983.1304347826087,159.0,2000.0,-37.72915,145.0893,857000.0,1,0,0,0,1,0,0,0,0,1,0
14364,22838,22858,22894,3,2017,3.0,2.0,2.0,277.0,,1949.5688622754487,-37.81732,144.89091,1300000.0,1,0,0,1,0,0,0,0,0,1,0
14365,22840,22860,22896,2,2017,2.0,1.0,1.0,1949.5688622754487,115.0,2011.0,-37.82027,144.88546,740000.0,0,1,0,0,1,0,0,0,0,1,0
14366,22841,22861,22897,3,2017,3.0,1.0,1.0,479.0,128.0,1930.0,-37.81279,144.87717,1360000.0,1,0,0,1,0,0,0,0,0,1,0
14367,22842,22862,22898,3,2017,3.0,2.0,2.0,351.0,125.0,1910.0,-37.81111,144.88759,1455000.0,1,0,0,0,1,0,0,0,0,1,0
14368,22843,22863,22899,2,2017,2.0,1.0,1.0,1949.5688622754487,73.0,1975.0,-37.82347,144.88186,515000.0,0,0,1,0,1,0,0,0,1,0,0
14369,22847,22867,22903,3,2017,3.0,1.0,1.0,697.0,,1983.15625,-37.73254,144.88321,975500.0,1,0,0,0,1,0,0,0,1,0,0
14370,22848,22868,22904,3,2017,3.0,1.0,3.0,626.0,,1983.15625,-37.71919,144.87842,880000.0,1,0,0,0,1,0,0,0,1,0,0
14371,22849,22869,22905,3,2017,3.0,2.0,1.0,162.0,135.0,1880.0,-37.84398,144.95044,2340000.0,1,0,0,0,1,0,0,0,0,1,0
14372,22850,22870,22906,3,2017,3.0,1.0,1.0,241.0,,1910.3709677419356,-37.84479,144.94429,2225000.0,1,0,0,0,1,0,0,0,0,1,0
14373,22852,22872,22908,3,2017,3.0,2.0,2.0,584.0,,1981.6530612244896,-37.86249,144.82162,920000.0,1,0,0,0,0,0,0,1,0,0,1
14374,22853,22873,22909,2,2017,2.0,1.0,1.0,1981.6530612244896,,1981.6530612244896,-37.86476,144.83001,672000.0,0,0,1,0,1,0,0,0,0,1,0
14375,22854,22874,22910,2,2017,2.0,1.0,1.0,245.0,,1981.6530612244896,-37.87046,144.83482,801250.0,0,0,1,0,1,0,0,0,0,1,0
14376,22856,22876,22912,3,2017,3.0,1.0,4.0,553.0,131.0,1960.0,-37.84484,144.85017,791000.0,1,0,0,0,1,0,0,0,0,1,0
14377,22857,22877,22913,3,2017,3.0,2.0,2.0,1977.195652173913,127.0,2013.0,-37.83442,144.85789,730000.0,0,1,0,0,1,0,0,0,0,1,0
14378,22858,22878,22914,4,2017,4.0,2.0,1.0,574.0,191.0,1910.0,-37.86325,145.02422,4060000.0,1,0,0,0,1,0,0,0,0,1,0
14379,22860,22880,22916,3,2017,3.0,2.0,2.0,1938.232,144.0,1999.0,-37.77879,144.92358,1180000.0,1,0,0,0,1,0,0,0,1,0,0
14380,22861,22881,22917,4,2017,4.0,2.0,2.0,290.0,178.0,2012.0,-37.77708,144.90914,1151000.0,1,0,0,0,1,0,0,0,0,0,1
14381,22862,22882,22918,4,2017,4.0,2.0,1.0,338.0,200.0,2005.0,-37.86058,145.08542,1650000.0,0,1,0,0,0,0,0,1,1,0,0
14382,22865,22885,22921,3,2017,3.0,2.0,3.0,1170.0,202.0,1950.0,-37.87253,145.0705,2550000.0,1,0,0,0,1,0,0,0,0,1,0
14383,22866,22886,22922,4,2017,4.0,3.0,1.0,1970.125,146.0,1950.0,-37.86561,145.10955,1245000.0,0,1,0,0,1,0,0,0,0,1,0
14384,22868,22888,22924,3,2017,3.0,3.0,2.0,1938.7,155.0,2009.0,-37.86756,144.99592,1250000.0,0,1,0,0,1,0,0,0,0,1,0
14385,22872,22892,22928,5,2017,5.0,4.0,2.0,830.0,,1970.48128342246,-37.78739,145.07389,3000000.0,1,0,0,0,0,0,0,1,0,1,0
14386,22873,22893,22929,3,2017,3.0,1.0,1.0,663.0,,1970.48128342246,-37.79131,145.07861,1900000.0,1,0,0,0,1,0,0,0,1,0,0
14387,22875,22895,22931,5,2017,5.0,2.0,2.0,1173.0,0.0,1960.0,-37.80385,145.09094,2800000.0,1,0,0,0,1,0,0,0,0,1,0
14388,22876,22896,22932,4,2017,4.0,2.0,3.0,868.0,,1970.48128342246,-37.80217,145.10183,1650000.0,1,0,0,1,0,0,0,0,1,0,0
14389,22879,22899,22935,2,2017,2.0,2.0,1.0,1973.142857142857,103.0,2007.0,-37.83938,145.26473,661000.0,1,0,0,0,1,0,0,0,1,0,0
14390,22882,22902,22938,5,2017,5.0,3.0,3.0,1978.40625,396.0,2016.0,-37.98738,145.03517,2750000.0,1,0,0,0,1,0,0,0,0,1,0
14391,22883,22903,22939,3,2017,3.0,2.0,2.0,596.0,,1978.40625,-37.98045,145.04833,1589000.0,1,0,0,0,1,0,0,0,0,1,0
14392,22884,22904,22940,4,2017,4.0,2.0,2.0,588.0,,1978.40625,-37.97258,145.05123,1385000.0,1,0,0,0,1,0,0,0,1,0,0
14393,22885,22905,22941,4,2017,4.0,3.0,4.0,1978.40625,,1978.40625,-37.99184,145.03526,2000000.0,1,0,0,0,0,0,0,1,0,1,0
14394,22886,22906,22942,4,2017,4.0,1.0,1.0,654.0,,1960.0,-37.75399,145.03606,951000.0,1,0,0,0,1,0,0,0,0,1,0
14395,22889,22909,22945,4,2017,4.0,2.0,1.0,1969.9166666666667,,1969.9166666666667,-37.92503,145.044,1540000.0,1,0,0,0,1,0,0,0,1,0,0
14396,22890,22910,22946,3,2017,3.0,2.0,2.0,566.0,,1969.9166666666667,-37.91469,145.02789,1300000.0,1,0,0,0,0,0,0,1,0,1,0
14397,22891,22911,22947,3,2017,3.0,1.0,2.0,1976.4114832535888,,1976.4114832535888,-37.91297,145.0735,1372500.0,1,0,0,0,1,0,0,0,1,0,0
14398,22892,22912,22948,5,2017,5.0,3.0,3.0,697.0,243.0,1960.0,-37.91865,145.05418,1800000.0,1,0,0,0,0,0,0,1,0,1,0
14399,22893,22913,22949,4,2017,4.0,2.0,2.0,1976.4114832535888,201.0,1956.0,-37.92182,145.0515,1655000.0,1,0,0,0,1,0,0,0,0,1,0
14400,22895,22915,22951,3,2017,3.0,2.0,2.0,1976.4114832535888,,1976.4114832535888,-37.93199,145.06646,905000.0,0,0,1,0,0,0,1,0,0,1,0
14401,22899,22919,22955,4,2017,4.0,1.0,2.0,1976.4114832535888,,1976.4114832535888,-37.92547,145.05957,1200000.0,1,0,0,0,0,0,0,1,0,1,0
14402,22901,22921,22957,3,2017,3.0,1.0,3.0,1976.4114832535888,,1976.4114832535888,-37.92914,145.07295,1151000.0,1,0,0,0,1,0,0,0,0,1,0
14403,22902,22922,22958,4,2017,4.0,2.0,2.0,270.0,183.0,2012.0,-37.90866,145.07533,1130000.0,0,1,0,0,1,0,0,0,0,1,0
14404,22904,22924,22960,4,2017,4.0,3.0,3.0,605.0,186.0,1930.0,-37.91487,145.06623,1370000.0,1,0,0,0,0,0,0,1,0,1,0
14405,22905,22925,22961,3,2017,3.0,2.0,3.0,632.0,194.0,1950.0,-37.92599,145.07537,1311000.0,1,0,0,0,0,0,1,0,1,0,0
14406,22906,22926,22962,4,2017,4.0,1.0,3.0,1976.4114832535888,,1976.4114832535888,-37.92122,145.07758,1150000.0,1,0,0,0,0,0,0,1,0,1,0
14407,22907,22927,22963,3,2017,3.0,2.0,2.0,1974.1333333333332,,1974.1333333333332,-37.96374,145.01235,1900000.0,1,0,0,0,1,0,0,0,0,1,0
14408,22910,22930,22966,2,2017,2.0,1.0,2.0,1974.1333333333332,,1974.1333333333332,-37.97819,145.02118,1090000.0,1,0,0,0,1,0,0,0,0,1,0
14409,22911,22931,22967,2,2017,2.0,1.0,1.0,1972.25,72.0,1965.0,-37.83121,145.1468,630100.0,0,0,1,0,0,0,1,0,0,1,0
14410,22912,22932,22968,3,2017,3.0,1.0,1.0,697.0,121.0,1950.0,-37.81511,145.15828,1350000.0,1,0,0,0,1,0,0,0,0,1,0
14411,22913,22933,22969,4,2017,4.0,2.0,2.0,697.0,,1972.25,-37.81245,145.16417,1660000.0,1,0,0,1,0,0,0,0,1,0,0
14412,22916,22936,22972,3,2017,3.0,2.0,2.0,887.0,150.0,1990.0,-37.8429,145.14895,905000.0,1,0,0,0,1,0,0,0,1,0,0
14413,22918,22938,22974,3,2017,3.0,1.0,3.0,584.0,,1978.0869565217392,-37.83373,145.14493,1152000.0,1,0,0,0,1,0,0,0,0,1,0
14414,22919,22939,22975,3,2017,3.0,1.0,2.0,645.0,102.0,1950.0,-38.06688,145.12398,920000.0,1,0,0,0,1,0,0,0,0,1,0
14415,22921,22941,22977,4,2017,4.0,1.0,1.0,744.0,136.0,1970.0,-37.85652,145.2758,728000.0,1,0,0,0,1,0,0,0,0,0,1
14416,22923,22943,22979,5,2017,5.0,3.0,2.0,613.0,133.0,1955.0,-37.82703,145.12938,1900000.0,1,0,0,1,0,0,0,0,0,1,0
14417,22924,22944,22980,4,2017,4.0,3.0,1.0,1956.85,,1956.85,-37.82082,145.11805,1325000.0,1,0,0,0,1,0,0,0,0,1,0
14418,22925,22945,22981,3,2017,3.0,1.0,2.0,1974.5,94.0,1950.0,-37.7803,144.84776,1200000.0,1,0,0,0,0,0,1,0,0,1,0
14419,22927,22947,22983,3,2017,3.0,2.0,1.0,1980.2,143.0,1970.0,-37.70863,145.12783,735000.0,1,0,0,0,1,0,0,0,0,1,0
14420,22928,22948,22984,4,2017,4.0,3.0,3.0,1061.0,312.0,1960.0,-37.70591,145.13005,1030000.0,1,0,0,0,1,0,0,0,1,0,0
14421,22929,22949,22985,4,2017,4.0,3.0,2.0,635.0,,1930.0,-37.91559,144.99885,3200000.0,1,0,0,0,0,0,0,1,0,1,0
14422,22931,22951,22987,2,2017,2.0,2.0,2.0,1960.1818181818185,56.0,1975.0,-37.90415,144.9997,550000.0,0,0,1,0,0,0,0,1,0,1,0
14423,22933,22953,22989,4,2017,4.0,2.0,2.0,700.0,202.0,1930.0,-37.90034,144.99609,2830000.0,1,0,0,0,1,0,0,0,0,1,0
14424,22934,22954,22990,4,2017,4.0,2.0,2.0,881.0,,2015.0,-37.90217,144.99337,2260000.0,1,0,0,0,1,0,0,0,0,1,0
14425,22937,22957,22993,3,2017,3.0,1.0,3.0,685.0,175.0,1950.0,-37.92364,145.01118,2060000.0,1,0,0,0,1,0,0,0,1,0,0
14426,22938,22958,22994,3,2017,3.0,2.0,2.0,623.0,0.0,1920.0,-37.92698,145.02673,1650000.0,1,0,0,0,0,0,1,0,0,1,0
14427,22940,22960,22996,5,2017,5.0,2.0,5.0,773.0,275.0,1950.0,-37.93203,145.02844,1650000.0,1,0,0,0,0,0,1,0,0,1,0
14428,22942,22962,22998,3,2017,3.0,3.0,4.0,1964.48,192.0,1940.0,-37.90873,145.02501,1380000.0,1,0,0,0,0,0,0,1,0,1,0
14429,22943,22963,22999,2,2017,2.0,1.0,1.0,1964.48,,1964.48,-37.91688,145.02339,561000.0,0,0,1,0,1,0,0,0,0,1,0
14430,22947,22967,23003,4,2017,4.0,1.0,0.0,1937.6946902654868,103.0,1920.0,-37.77411,144.96941,1750000.0,1,0,0,0,1,0,0,0,1,0,0
14431,22950,22970,23006,1,2017,1.0,1.0,1.0,1937.6946902654868,41.0,1900.0,-37.77034,144.95334,350000.0,0,0,1,0,1,0,0,0,0,1,0
14432,22951,22971,23007,3,2017,3.0,1.0,2.0,1937.6946902654868,,1937.6946902654868,-37.75707,144.95255,1250000.0,1,0,0,0,0,0,0,1,1,0,0
14433,22952,22972,23008,3,2017,3.0,2.0,1.0,138.0,122.0,1998.0,-37.76292,144.97975,959000.0,0,1,0,0,1,0,0,0,1,0,0
14434,22953,22973,23009,2,2017,2.0,1.0,1.0,159.0,,1954.0449438202247,-37.77726,144.97247,975000.0,1,0,0,0,1,0,0,0,1,0,0
14435,22954,22974,23010,3,2017,3.0,2.0,1.0,1954.0449438202247,117.0,2008.0,-37.77095,144.97419,935000.0,0,1,0,0,1,0,0,0,1,0,0
14436,22956,22976,23012,2,2017,2.0,1.0,1.0,1954.0449438202247,61.0,1970.0,-37.76134,144.97796,580000.0,0,0,1,0,0,0,0,1,1,0,0
14437,22957,22977,23013,3,2017,3.0,2.0,2.0,1954.0449438202247,,2000.0,-37.76526,144.97339,790000.0,0,1,0,1,0,0,0,0,1,0,0
14438,22958,22978,23014,3,2017,3.0,1.0,2.0,575.0,,1957.0234375,-37.75461,144.94669,1160000.0,1,0,0,0,1,0,0,0,1,0,0
14439,22959,22979,23015,1,2017,1.0,1.0,1.0,1957.0234375,,1957.0234375,-37.75609,144.93626,325000.0,0,0,1,0,1,0,0,0,1,0,0
14440,22960,22980,23016,2,2017,2.0,1.0,2.0,434.0,,1957.0234375,-37.75336,144.93872,887500.0,1,0,0,0,1,0,0,0,1,0,0
14441,22961,22981,23017,3,2017,3.0,2.0,2.0,445.0,160.0,1925.0,-37.76645,144.94133,2350000.0,1,0,0,0,0,0,0,1,0,1,0
14442,22963,22983,23019,5,2017,5.0,3.0,2.0,593.0,,1984.1830985915487,-37.68878,145.05795,940000.0,1,0,0,0,1,0,0,0,1,0,0
14443,22964,22984,23020,4,2017,4.0,2.0,3.0,543.0,,1984.1830985915487,-37.69852,145.06523,850000.0,1,0,0,0,0,0,1,0,1,0,0
14444,22965,22985,23021,4,2017,4.0,1.0,2.0,1984.1830985915487,170.0,1972.0,-37.6965,145.06566,760000.0,1,0,0,0,1,0,0,0,1,0,0
14445,22966,22986,23022,4,2017,4.0,2.0,1.0,525.0,0.0,1965.0,-37.70765,145.05556,815000.0,1,0,0,0,1,0,0,0,1,0,0
14446,22967,22987,23023,3,2017,3.0,1.0,2.0,1984.1830985915487,,1984.1830985915487,-37.70093,145.07172,505000.0,0,1,0,0,1,0,0,0,1,0,0
14447,22968,22988,23024,3,2017,3.0,2.0,2.0,461.0,174.0,2000.0,-37.74518,144.74708,580000.0,1,0,0,0,1,0,0,0,0,1,0
14448,22969,22989,23025,3,2017,3.0,2.0,2.0,2007.6,153.0,2008.0,-37.73091,144.75459,603000.0,1,0,0,0,1,0,0,0,0,0,1
14449,22970,22990,23026,3,2017,3.0,2.0,2.0,261.0,151.0,2015.0,-37.84691,145.10029,1220000.0,1,0,0,0,0,0,0,1,0,1,0
14450,22971,22991,23027,3,2017,3.0,2.0,1.0,735.0,,1972.465909090909,-37.85296,145.1055,1238000.0,1,0,0,0,1,0,0,0,0,1,0
14451,22972,22992,23028,4,2017,4.0,3.0,2.0,1004.0,188.0,1950.0,-37.84533,145.12764,1535000.0,1,0,0,0,1,0,0,0,1,0,0
14452,22973,22993,23029,4,2017,4.0,2.0,2.0,1972.465909090909,209.0,2005.0,-37.85758,145.10792,1480000.0,1,0,0,0,1,0,0,0,1,0,0
14453,22976,22996,23032,3,2017,3.0,1.0,1.0,556.0,,1972.465909090909,-37.84375,145.10591,1340000.0,1,0,0,0,1,0,0,0,0,1,0
14454,22977,22997,23033,2,2017,2.0,1.0,1.0,731.0,94.0,1950.0,-37.85621,145.10641,1322500.0,1,0,0,0,1,0,0,0,0,1,0
14455,22978,22998,23034,3,2017,3.0,2.0,2.0,1952.464864864865,149.0,1998.0,-37.83636,145.06628,1855000.0,1,0,0,0,1,0,0,0,0,1,0
14456,22979,22999,23035,2,2017,2.0,1.0,1.0,1952.464864864865,,1970.0,-37.84601,145.08785,670000.0,0,0,1,0,0,0,0,1,1,0,0
14457,22982,23002,23038,4,2017,4.0,2.0,2.0,671.0,,1914.0,-37.8296,145.06442,2385000.0,1,0,0,0,1,0,0,0,0,1,0
14458,22983,23003,23039,3,2017,3.0,2.0,2.0,449.0,,1915.0,-37.82359,145.0693,1935000.0,1,0,0,0,1,0,0,0,1,0,0
14459,22985,23005,23041,2,2017,2.0,1.0,1.0,1942.8307692307687,,1975.0,-37.82104,145.08577,757500.0,0,0,1,0,1,0,0,0,0,0,1
14460,22991,23011,23047,1,2017,1.0,1.0,1.0,1972.4615384615383,,1972.4615384615383,-37.88506,145.06411,355000.0,0,0,1,0,1,0,0,0,1,0,0
14461,22992,23012,23048,3,2017,3.0,2.0,3.0,818.0,193.0,2011.0,-37.89877,145.05132,1400000.0,1,0,0,1,0,0,0,0,1,0,0
14462,22993,23013,23049,1,2017,1.0,1.0,1.0,1972.4615384615383,60.0,2012.0,-37.88422,145.05299,456000.0,0,0,1,0,0,0,1,0,1,0,0
14463,22994,23014,23050,4,2017,3.0,1.0,1.0,646.0,103.0,1987.0,-38.10346,145.18159,546000.0,1,0,0,0,0,0,1,0,0,1,0
14464,22995,23015,23051,3,2017,3.0,1.0,2.0,474.0,104.0,1993.0,-38.10429,145.17178,532000.0,1,0,0,0,1,0,0,0,1,0,0
14465,22996,23016,23052,3,2017,3.0,2.0,2.0,804.0,,1996.5263157894735,-38.09187,145.19463,615000.0,1,0,0,0,1,0,0,0,1,0,0
14466,22997,23017,23053,1,2017,1.0,1.0,1.0,1956.293103448276,,1956.293103448276,-37.88919,145.01828,340000.0,0,0,1,0,0,0,0,1,0,1,0
14467,22998,23018,23054,2,2017,2.0,1.0,1.0,919.0,82.0,2010.0,-37.8981,145.03551,790000.0,0,0,1,0,1,0,0,0,0,1,0
14468,23002,23022,23058,3,2017,3.0,1.0,2.0,1987.2,94.0,1950.0,-37.87914,145.09643,851500.0,0,0,1,0,1,0,0,0,0,1,0
14469,23003,23023,23059,4,2017,4.0,2.0,1.0,1987.2,151.0,1960.0,-37.88003,145.0971,920000.0,1,0,0,0,1,0,0,0,1,0,0
14470,23004,23024,23060,3,2017,3.0,2.0,2.0,6000.0,,1987.2,-37.88932,145.10299,990000.0,1,0,0,1,0,0,0,0,0,1,0
14471,23005,23025,23061,3,2017,3.0,2.0,1.0,1987.2,155.0,2007.0,-37.88601,145.09286,865000.0,0,1,0,0,1,0,0,0,0,1,0
14472,23006,23026,23062,3,2017,3.0,1.0,1.0,534.0,95.0,1980.0,-38.04922,145.13904,725000.0,1,0,0,0,1,0,0,0,1,0,0
14473,23007,23027,23063,5,2017,5.0,2.0,2.0,1006.0,213.0,1970.0,-37.97404,145.07541,1300000.0,1,0,0,0,0,0,0,1,0,1,0
14474,23009,23029,23065,3,2017,3.0,2.0,2.0,595.0,114.0,1977.0,-37.97334,145.08192,975000.0,1,0,0,0,1,0,0,0,0,0,1
14475,23016,23036,23072,2,2017,2.0,1.0,0.0,1976.5,,1970.0,-37.93663,145.13521,460000.0,0,0,1,0,0,0,1,0,1,0,0
14476,23017,23037,23073,3,2017,3.0,2.0,2.0,535.0,123.0,1970.0,-37.94122,145.10924,950000.0,1,0,0,0,1,0,0,0,0,1,0
14477,23018,23038,23074,4,2017,4.0,2.0,1.0,1928.2631578947369,160.0,1880.0,-37.79113,144.98892,2440000.0,1,0,0,0,1,0,0,0,1,0,0
14478,23019,23039,23075,4,2017,4.0,2.0,2.0,1948.668292682927,,1948.668292682927,-37.74001,144.95176,990000.0,1,0,0,0,0,0,0,1,1,0,0
14479,23020,23040,23076,2,2017,2.0,1.0,1.0,600.0,,1948.668292682927,-37.75356,144.9497,770000.0,0,1,0,1,0,0,0,0,1,0,0
14480,23022,23042,23078,3,2017,3.0,2.0,2.0,1948.668292682927,135.0,2005.0,-37.73865,144.97283,704000.0,0,1,0,0,1,0,0,0,1,0,0
14481,23023,23043,23079,3,2017,3.0,1.0,2.0,1969.8125,102.0,1960.0,-37.72848,144.95907,601000.0,1,0,0,0,1,0,0,0,1,0,0
14482,23024,23044,23080,2,2017,2.0,1.0,2.0,1969.8125,102.0,2011.0,-37.72201,144.96102,650000.0,0,1,0,0,1,0,0,0,1,0,0
14483,23025,23045,23081,3,2017,3.0,1.0,3.0,536.0,104.0,1975.0,-37.65704,144.92987,460000.0,1,0,0,0,1,0,0,0,0,1,0
14484,23029,23049,23085,3,2017,3.0,2.0,1.0,197.0,0.0,2012.0,-37.57687,144.911,412500.0,1,0,0,0,1,0,0,0,0,0,1
14485,23030,23050,23086,3,2017,3.0,1.0,1.0,338.0,,2004.0,-37.57589,144.9305,465000.0,1,0,0,0,1,0,0,0,1,0,0
14486,23031,23051,23087,5,2017,5.0,3.0,2.0,528.0,204.0,2006.0,-38.08902,145.29006,720008.0,1,0,0,0,0,0,1,0,0,1,0
14487,23032,23052,23089,5,2017,5.0,2.0,2.0,864.0,294.0,1980.0,-37.79546,145.27002,1188000.0,1,0,0,0,1,0,0,0,1,0,0
14488,23034,23054,23091,3,2017,3.0,2.0,2.0,1972.3333333333333,111.0,2005.0,-37.78802,145.30495,630000.0,0,0,1,1,0,0,0,0,0,1,0
14489,23035,23055,23092,5,2017,5.0,2.0,2.0,1005.0,185.0,1960.0,-37.78466,145.27326,905000.0,1,0,0,0,1,0,0,0,1,0,0
14490,23036,23056,23093,5,2017,5.0,2.0,8.0,1974.04,173.0,1974.04,-37.97888,145.2164,825000.0,1,0,0,1,0,0,0,0,0,1,0
14491,23037,23057,23094,5,2017,5.0,2.0,1.0,608.0,146.0,1960.0,-37.96171,145.20122,600000.0,1,0,0,1,0,0,0,0,0,1,0
14492,23040,23060,23097,3,2017,3.0,2.0,1.0,1989.5,115.0,2013.0,-37.61732,144.7114,397000.0,0,0,1,0,1,0,0,0,1,0,0
14493,23042,23062,23099,4,2017,4.0,2.0,2.0,1981.1296296296296,,1965.0,-37.7846,145.16933,1370000.0,1,0,0,0,0,0,1,0,0,1,0
14494,23043,23063,23100,3,2017,3.0,2.0,2.0,1981.1296296296296,165.0,2000.0,-37.79496,145.16394,850000.0,0,1,0,1,0,0,0,0,1,0,0
14495,23046,23066,23103,1,2017,1.0,1.0,0.0,1961.0625,25.0,1975.0,-37.81478,144.98957,303500.0,0,0,1,0,1,0,0,0,1,0,0
14496,23047,23067,23104,3,2017,3.0,2.0,4.0,737.0,,1940.0,-38.04214,145.11372,1100000.0,1,0,0,0,0,0,0,1,0,1,0
14497,23048,23068,23105,2,2017,2.0,1.0,1.0,1938.9054054054052,,1938.9054054054052,-37.89022,145.00911,780000.0,0,0,1,0,1,0,0,0,0,1,0
14498,23049,23069,23106,4,2017,4.0,2.0,2.0,842.0,202.0,1980.0,-37.70562,145.16611,1060000.0,1,0,0,0,1,0,0,0,0,1,0
14499,23050,23070,23107,4,2017,4.0,2.0,0.0,2000.0,153.0,1975.0,-37.70232,145.1419,905000.0,1,0,0,0,1,0,0,0,0,1,0
14500,23055,23075,23112,3,2017,3.0,2.0,1.0,1986.7142857142856,134.0,1978.0,-37.97535,145.25121,580000.0,1,0,0,0,1,0,0,0,0,0,1
14501,23056,23076,23113,3,2017,3.0,2.0,2.0,1995.1538461538464,,1995.1538461538464,-37.62613,145.01802,620000.0,1,0,0,0,1,0,0,0,1,0,0
14502,23057,23077,23114,2,2017,2.0,1.0,1.0,1995.1538461538464,,1990.0,-37.64263,145.02454,402500.0,0,0,1,0,1,0,0,0,0,1,0
14503,23058,23078,23115,3,2017,3.0,1.0,2.0,536.0,0.0,1980.0,-37.64972,145.04086,595000.0,1,0,0,0,1,0,0,0,1,0,0
14504,23059,23079,23116,3,2017,3.0,2.0,2.0,1995.1538461538464,,1995.1538461538464,-37.63864,145.02928,569000.0,1,0,0,0,1,0,0,0,1,0,0
14505,23060,23080,23117,4,2017,4.0,2.0,4.0,854.0,260.0,1995.0,-37.63904,145.0589,810000.0,1,0,0,0,1,0,0,0,1,0,0
14506,23062,23082,23119,5,2017,5.0,2.0,6.0,1012.0,222.0,1915.0,-37.74967,144.8977,2335000.0,1,0,0,0,0,0,1,0,1,0,0
14507,23063,23083,23120,3,2017,3.0,1.0,2.0,476.0,,1963.502732240437,-37.75759,144.92788,1240000.0,1,0,0,1,0,0,0,0,1,0,0
14508,23064,23084,23121,3,2017,3.0,2.0,1.0,665.0,195.0,1886.0,-37.75238,144.92249,1580000.0,1,0,0,1,0,0,0,0,0,0,1
14509,23065,23085,23122,3,2017,3.0,2.0,1.0,1969.5217391304348,149.0,2012.0,-37.73566,144.89368,820000.0,0,1,0,1,0,0,0,0,0,1,0
14510,23066,23086,23123,3,2017,3.0,2.0,2.0,1973.57,120.0,2004.0,-37.71021,144.96392,635000.0,0,1,0,0,1,0,0,0,0,1,0
14511,23067,23087,23124,4,2017,4.0,2.0,2.0,1973.57,,1973.57,-37.70375,144.97427,836000.0,1,0,0,0,1,0,0,0,1,0,0
14512,23068,23088,23125,2,2017,2.0,1.0,1.0,550.0,,1977.5142857142855,-37.87837,145.28104,594000.0,1,0,0,0,1,0,0,0,1,0,0
14513,23070,23090,23127,3,2017,3.0,1.0,1.0,1937.5443037974685,0.0,1910.0,-37.79563,144.98218,1311000.0,1,0,0,0,0,0,1,0,0,0,1
14514,23071,23091,23128,1,2017,1.0,1.0,0.0,1920.870588235294,40.0,1970.0,-37.78647,144.98064,390000.0,0,0,1,0,0,0,1,0,1,0,0
14515,23072,23092,23129,2,2017,2.0,1.0,0.0,176.0,80.0,1890.0,-37.78852,144.97872,1385000.0,1,0,0,0,0,0,1,0,1,0,0
